date,speaker,url,party,state,topic
2015-11-16,HELLER,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7965-3,R,NV,unknown
2015-11-16,HELLER,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7965-4,R,NV,unknown
2015-11-16,ISAKSON,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7966-1,R,GA,biodiesel
2015-11-16,KLOBUCHAR,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7966-2,D,MN,unknown
2015-11-16,McCONNELL,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7966-8,R,KY,unknown
2015-11-16,DAINES,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7968-1,R,MT,firearms
2015-11-16,DAINES,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7968-1,R,MT,firearms
2015-11-16,DAINES,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7968-1,R,MT,firearms
2015-11-16,REED,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7970-1,D,RI,biodiesel
2015-11-16,REED,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7970-1,D,RI,biodiesel
2015-11-17,McCONNELL,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7973-7,R,KY,unknown
2015-11-17,McCONNELL,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7973-8,R,KY,unknown
2015-11-17,MIKULSKI,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7974-1,D,MD,unknown
2015-11-17,MIKULSKI,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7974-1,D,MD,unknown
2015-11-17,REID,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7974-4,D,NV,unknown
2015-11-17,REID,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7974-4,D,NV,unknown
2015-11-17,REID,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7974-6,D,NV,unknown
2015-11-17,HELLER,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7977-1,R,NV,unknown
2015-11-17,KLOBUCHAR,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7978-1,D,MN,violent extreamism
2015-11-17,KLOBUCHAR,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7978-1,D,MN,violent extreamism
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,CAPITO,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7979-2,R,WV,unknown
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S7992-2,R,MT,biodiesel
2015-11-17,AYOTTE,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8012-2,R,NH,unknown
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8013-1,R,AR,unknown
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8013-2,R,MT,unknown
2015-11-17,HEITKAMP,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8013-3,D,ND,unknown
2015-11-17,MANCHIN,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8013-4,D,WV,unknown
2015-11-17,CORKER,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8019-1,R,TN,Veterans benefits
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,COTTON,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8020-1,R,AR,firearms
2015-11-17,KAINE,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8022-1,D,VA,biodiesel
2015-11-17,KAINE,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8022-1,D,VA,biodiesel
2015-11-17,MORAN,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8023-1,R,KS,unknown
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8024-2,R,MT,opioid epidemic
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8024-2,R,MT,opioid epidemic
2015-11-17,DAINES,http://www.congress.gov/congressional-record/2015/11/17/senate-section/article/S8024-2,R,MT,opioid epidemic
2015-11-18,McCONNELL,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8029-5,R,KY,unknown
2015-11-18,PERDUE,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8060-1,R,GA,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8075-2,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8075-2,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8075-2,R,AK,unknown
2015-11-18,ENZI,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8076-2,R,WY,drones
2015-11-18,BROWN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8077-1,D,OH,unknown
2015-11-18,SCOTT,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8077-2,R,SC,unknown
2015-11-18,BLUNT,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8077-3,R,MO,unknown
2015-11-18,SCOTT,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8078-1,R,SC,unknown
2015-11-18,CORKER,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8079-1,R,TN,military defense
2015-11-18,THUNE,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8079-3,R,SD,unknown
2015-11-18,THUNE,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8079-3,R,SD,unknown
2015-11-18,CORNYN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8081-1,R,TX,firearms
2015-11-18,BLUNT,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8081-2,R,MO,unknown
2015-11-18,CAPITO,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-1,R,WV,unknown
2015-11-18,MIKULSKI,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-2,D,MD,unknown
2015-11-18,McCONNELL,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-3,R,KY,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8082-4,R,AK,unknown
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
2015-11-18,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/18/senate-section/article/S8083-1,R,AK,opioid epidemic
